"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"38",0,0,0,0.00868382992222905,0,0,0,0,0,0,0,0,0,0,0,0,0.0113641132228076,0,0,0,0,0,0,0,0,0,0,0,0.0123981751780957,0,0,0,0,0.00732183169107884,0.00924663169309497,0.00716175304260105,0,1.36543455866669,0,0,0,0,0.00635664428118616,0,0,0.0133271092176437,0,0,0,0,0,0.00425308515317738,0.00498262852896005,0.0171509838337079,0,0,0,0,0,0.00975435223896056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176460880180821,0.0105203554593027,0,0,0,0,0.00526010152418166,0,0.0148877603560686,0.00942284715827555,0,0,0.0137928503425792,0.00694670970086008,0,0,0,0.0056134502729401,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0.00266990134026855,0,0,0,0,0,0,0.00933861640281975,0.0066561435488984,0,0,0,0,0,0,0.0140803254349157,0,0,0,0,0,0,0,0,0,0,0.179490201188758,0.0186078782798722,0,0.00436293060425669,0,0.0193374302284792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182864855509251,0,0,0,0.0115751151880249,0.0120980807999149,0,0,0.00629649484995753,0,0,0,0,0.0163353316998109,0,0,0,0,0,0.010454775672406,0.00352295598015189,0,0,0,0,0,0,0,0,0,0,0.00138159220572561,0,0,0,0.0185069696139544,0,0.000865204473957419,0,0.00727280342485756,0.000750014232471585,0
"40",0,0,0,0,0,0,0,0.0150450680032372,0.00739312964957207,0,0,0,0,0.00996720956172794,0,0,0,0,0.00531140292063355,0.00500590327661484,0,0,0,0,0,0,0,0.0101000563800335,0,0,0,0,0,0,0,0,0.00410656038206071,0,0.0186078782798722,0.968324780574002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950316573027521,0,0.0134435067418963,0.00683359831105918,0.00399305004626513,0,0.00420573554933071,0,0,0,0,0,0,0,0,0.0183400961430743,0,0,0,0,0,0,0,0,0,0.0127588044200093,0.00275924693327397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163700958760455,0,0,0.00693554748315364,0,0
"41",0.00246279670856893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509327281266451,0.0086392168328166,0,0,0.00395056651905179,0,0,0,0,0.0135774936014786,0,0,0,0,0.0140879815164953,0,0.00532079741358757,0,0,0,0,0,2.99155679966746,0.00758409474976361,0,0,0.0113795327115804,0,0,0.0130826502945274,0.0180119066080079,0,0,0.01616719561629,0,0.0146308648074046,0,0,0,0,0.00512977756094187,0,0.0141797770373523,0,0,0,0.00818678629118949,0,0.0126750900922343,0.0116756140720099,0,0,0,0,0,0,0,0.00973639388103038,0,0,0,0,0,0.012515120417811,0,0,0,0,0,0,0.0083859123988077,0.0106527856877074,0,0,0,0.0106636395817623,0,0.0146544020297006,0,0.0072377680009231,0,0
"42",0.00774426932446659,0.0178394405124709,0,0,0,0,0,0,0,0,0,0,0,0.014456289159134,0,0,0.0142215464636683,0,0,0.00948863332625479,0,0,0,0,0.0195579322474077,0.00816288510803133,0,0,0,0,0,0,0,0,0.0167811007285491,0,0,0,0.00436293060425669,0,0.00758409474976361,0.805361266308787,0,0,0,0.0198449623584747,0.00400076248217374,0,0,0.0198848752537742,0.000971326590515673,0,0,0,0.0130900690006092,0,0,0,0,0.00424873424228281,0.0125056526809931,0,0,0,0,0,0,0,0,0.0168162877531722,0,0,0,0,0,0,0.0107308086985722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00831676857545972,0.0196824506577104,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184576131543145,0,0,0,0.00853357302956283,0,0,0.0129875236051157,0,0.0150307520944625,0,0,0,0,0,0,0,0.00931483863852918,0,0,0.0115124691603705,0,0.00635664428118616,0,0,0,0,0.110559747936057,0.00146766865625978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155684631736949,0.00695000458974391,0.0189031169097871,0.00238747751805931,0,0,0,0.00233669018838555,0,0,0,0,0,0.017179566710256,0,0,0.00281644194386899,0.0136510719452053,0,0,0,0,0,0,0.00383142912294716,0,0,0,0,0,0,0,0,0,0.00306972784455866,0,0,0,0.0059368935925886,0,0,0,0.0194043536530808
"44",0,0,0,0,0.0154428985295817,0,0,0,0.0167440619599074,0,0.00140063233207911,0,0,0,0,0,0.0148530720733106,0,0,0,0,0,0,0,0,0.0165935454284772,0,0,0,0,0,0,0.00244450378231704,0,0.0197053154278547,0,0,0,0.0193374302284792,0,0,0,0.00146766865625978,0.406452636788043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171271499851719,0,0,0,0,0,0,0,0.00472498643677682,0,0,0,0,0,0,0,0.00739611618686467,0.0128942500660196,0,0.00686472635250539,0,0,0,0.0170865799114108,0,0,0.0156854118593037,0,0,0,0.00601819646544755,0,0,0,0,0,0.0159234875021502,0,0,0,0,0
"45",0,0.00639978848397732,0,0,0,0,0,0.00597080652136356,0.0177425977773964,0.0174616786791012,0,0,0,0,0.00855968934483826,0,0,0,0.0109730996517465,0,0,0,0,0,0.00321628049015999,0,0,0,0,0,0,0,0,0,0.00805447757709771,0,0,0,0,0,0.0113795327115804,0,0,0,0.671637023152746,0,0,0.0106362132262439,0,0,0,0,0,0,0.00412535426672548,0.0127441137237474,0,0.013388629318215,0,0.0153839435288683,0.0119547620275989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018764406722039,0,0.0149466292420402,0,0,0,0,0,0.014015613454394,0,0,0,0,0.00954179106280208,0,0.00396414848510176,0.0154701765812933,0,0,0,0,0,0.0100591817917302,0,0
"46",0,0.0121994252642617,0,0,0,0,0,0,0,0,0,0.0109705799724907,0,0,0,0,0,0,0,0,0,0,0.00340482582338154,0,0.0195765969157219,0,0.01496925518848,0,0.0180068012606353,0,0.00557056468445808,0,0,0,0,0.0113822726113722,0,0.0133271092176437,0,0,0,0.0198449623584747,0,0,0,3.10504397200474,0,0,0,0,0.00892662788741291,0,0,0,0.00347321717534214,0,0,0.00531971272546798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154835972003639,0.0129853891767561,0,0,0,0,0,0,0,0.00672668299637735,0,0,0,0,0,0,0,0,0.00924167775548995,0,0,0,0.00295227049849927,0.00175801572855562,0,0,0.00217775533907115,0,0
"47",0,0,0.00357414361089468,0.00241805175319314,0,0,0,0,0,0.0135390343423933,0,0,0,0,0.0165377609292045,0,0,0.0118730178941041,0,0,0,0.0192464131256565,0.0147821960877627,0,0.0158592223841697,0,0.019159580823034,0,0,0.0108517510443926,0.00747589907608926,0,0,0,0,0,0,0,0,0,0,0.00400076248217374,0,0,0,0,1.11716618919564,0,0,0,0,0,0,0,0,0,0,0.00167415338102728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328737036325037,0,0,0,0,0,0,0,0,0,0,0,0.00385727911721915,0,0.00260434366762638,0.0174993170239031,0,0,0,0,0.0131153203407302
"48",0,0,0.00146060751751065,0,0,0,0,0,0,0.0161012118449435,0,0,0.00778684644494206,0.0171888968301937,0,0.000746746957302094,0,0.00552381811197847,0,0,0,0,0.00293023373000324,0,0.00143883866723627,0,0,0,0,0,0,0,0,0,0.002653081654571,0,0,0,0,0,0.0130826502945274,0,0,0,0.0106362132262439,0,0,1.27273412945571,0,0,0.0171871325559914,0,0,0,0,0.00916793279349804,0,0,0,0,0,0,0.00549026170745492,0,0,0,0,0,0,0.017739764759317,0,0,0,0,0,0,0,0,0,0,0.0145028467383236,0,0,0,0.00998296006582677,0,0,0,0.0107474971050397,0,0,0,0,0,0,0,0,0.0112352464487776,0,0
"49",0,0,0,0,0.0101637216378003,0,0,0,0,0,0.00432077519129962,0.000123400329612195,0,0.00973446870222688,0,0,0,0.00739575959276408,0,0.0100050416588783,0.000136730056256056,0,0,0.0123746186355129,0,0,0.0098320022597909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180119066080079,0,0,0,0,0,0,0,2.13938889571039,0,0,0,0,0,0,0,0.0040079105598852,0,0,0,0,0,0,0,0.0183116011647508,0,0.0187522884923965,0,0,0,0.0176092536048964,0,0.00164860163349658,0,0,0,0.0115848489711061,0.00195414662826806,0.00177307427860796,0,0,0.011717391894199,0,0,0,0,0,0,0,0,0,0,0,0,0.0183907019300386,0,0,0.00395058662630618,0,0
"50",0,0,0.0162181152030826,0.0115057449415326,0,0,0,0,0,0,0.00545856810640544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168162398366258,0,0.00471170151606202,0,0,0,0,0,0,0.0198848752537742,0,0,0,0,0,0,0,0.201394387414458,0,0,0.0152102756686509,0,0,0,0,0,0,0.00713410611264408,0,0,0,0,0,0.0155201427731663,0,0,0,0.00320467493962497,0,0.00763194564264268,0,0,0,0,0,0,0.00922428858932108,0.00415290465578437,0,0,0,0.00823306621983647,0,0.0108642429905012,0,0,0,0,0,0,0,0.00740875644609332,0,0,0.013245944022201,0,0,0
"51",0.0136256372416392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134544584620744,0.00998396912589669,0,0,0.0134628321276978,0,0.00980624726042151,0,0,0,0,0.000971326590515673,0,0,0,0.00892662788741291,0,0.0171871325559914,0,0,0.60604948714261,0.0035949832899496,0,0.0142793986480683,0,0.0173635157151148,0,0,0,0,0,0,0,0,0,0,0,0.0107104183314368,0.00499390293378383,0,0,0,0,0.0112033398495987,0.01021650664974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00882798696868122,0,0.0113698952458799,0,0
"52",0,0.0170509360730648,0.0179172281548381,0,0,0,0,0,0,0,0,0,0,0,0,0.000868217619135976,0,0.00785542533732951,0,0,0.0163595999078825,0,0,0.0131246582977474,0,0,0,0,0,0.000555951222777367,0,0,0,0.0041692923894152,0,0,0,0.00425308515317738,0,0,0.01616719561629,0,0,0,0,0,0,0,0,0,0.0035949832899496,0.150571853080671,0.00491101619787514,0.00390969285275787,0.00312790838535875,0,0,0,0,0.0190226353891194,0,0,0,0.0140536804171279,0,0,0,0,0,0,0.00757211526855826,0.000923836729489267,0,0,0.0116299137752503,0,0,0,0.0173525806469843,0,0,0,0.0114631392015144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00550695603713393,0,0
"53",0.000988702764734626,0,0,0.00529384115710855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314530955627561,0,0,0,0.00969036960974336,0.00671607941389084,0.00993218864314258,0.01396783484146,0,0.0116909323446453,0,0.00667348563671112,0.00398041325155646,0,0,0,0,0,0.00498262852896005,0,0,0,0,0,0,0,0,0,0,0,0.0152102756686509,0,0.00491101619787514,0.278397366308444,0,0,0,0,0,0,0.0124895395105705,0,0,0,0.00945397279690951,0,0,0,0,0,0,0.00819193087052554,0,0,0,0,0,0,0,0,0,0,0,0,0.0118869886174798,0,0,0,0,0,0,0,0,0.00165018721483648,0,0,0,0.00471716494765133,0,0,0
"54",0,0,0.0154037062823772,0,0,0.00631989294663072,0,0.0044126592669636,0.0168943170877174,0.0149859481770545,0,0,0.00605678087100387,0,0,0,0,0,0,0,0,0,0,0.00228749651927501,0,0,0,0,0,0,0,0,0,0.0167158482503146,0.00664028172381222,0,0,0.0171509838337079,0,0.00950316573027521,0.0146308648074046,0,0,0,0,0,0,0,0,0,0.0142793986480683,0.00390969285275787,0,1.32186759822407,0,0,0,0,0,0,0,0.00135874144732952,0,0.00967989064287394,0,0.0175341799668968,0,0,0,0,0,0,0.0090811514807865,0,0,0,0,0,0,0.0148991768900305,0,0,0,0,0,0,0,0,0,0.00202515651006252,0,0,0,0.0182845477759838,0.0159535187343135,0,0,0,0,0
"55",0,0,0.0147164829587564,0,0,0,0.0187074121041223,0,0.0052506048232317,0,0,0.0177625436894596,0.00595232846215367,0.0177769828448072,0,0,0,0,0,0,0,0,0,0,0,0.00932459669187665,0,0,0,0,0.0148178390134126,0,0.00933981263078749,0.0176723850052804,0.00184907936956733,0,0,0,0,0,0,0.0130900690006092,0,0,0.00412535426672548,0.00347321717534214,0,0,0,0,0,0.00312790838535875,0,0,1.66941354216715,0,0.00139257489703596,0.00674770819023252,0,0,0.00921176067553461,0,0,0,0.0107756939530373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259662279393524,0.00622175124939531,0,0,0,0,0,0,0,0,0.00670920008793473,0,0.00502038989216089,0,0,0,0,0
"56",0.0181609324365854,0.0166179542522877,0,0,0,0,0.0078421626240015,0.0130707399221137,0,0,0,0,0,0,0,0,0.00153981296345592,0,0,0,0,0,0,0,0,0.00487661064136773,0,0,0,0,0,0,0,0,0,0.00339404665399343,0,0,0,0.0134435067418963,0,0,0,0,0.0127441137237474,0,0,0.00916793279349804,0,0,0.0173635157151148,0,0,0,0,2.49496331747404,0.00566918871365488,0,0.0096103032073006,0.00815398365724832,0,0,0.00509006689768285,0,0.0125990652153268,0,0.0171691623935476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190720086172223,0,0,0,0.0181159896450117,0,0.000478948368690908,0,0,0,0,0.00298504494596273,0,0,0
"57",0,0,0.00226338967680931,0.0170676826592535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180077177193016,0,0.00513442135881633,0.0129617341002449,0,0.0187658489495516,0,0,0,0,0,0,0,0,0,0,0,0.00683359831105918,0,0,0,0,0,0,0,0,0.0040079105598852,0,0,0,0,0,0.00139257489703596,0.00566918871365488,0.0354662045007304,0,0.0182615256914869,0.000279588075354695,0,0,0,0,0,0,0,0.00061020796187222,0,0,0,0,0,0.0156188450055197,0,0,0,0,0,0.0124981714366004,0.00841157889924943,0,0,0,0.00747819030191749,0,0.00799499453045428,0,0,0,0,0,0,0,0.0168870554631576,0,0,0.00456018428783864,0,0
"58",0,0,0,0.0189708679635078,0,0,0,0.019495500694029,0,0,0,0.00615070768166333,0.0136333897896111,0,0,0.00686589505523443,0,0,0.00664249423425645,0,0,0,0,0,0.00951011206954718,0,0,0,0,0,0,0,0,0,0.0133362237922847,0.00585288395173848,0,0,0,0.00399305004626513,0,0,0.0155684631736949,0,0.013388629318215,0.00531971272546798,0.00167415338102728,0,0,0,0,0,0,0,0.00674770819023252,0,0,0.380631088485293,0,0,0,0.00575917693320662,0,0,0,0,0,0,0.00403769996482879,0,0,0,0,0.0160896174330264,0,0,0.014728734549135,0,0,0,0,0,0,0,0.00727508237585425,0,0,0,0.0143598519777879,0,0,0,0,0,0,0,0,0,0.00815316959749907,0
"59",0,0,0.00674698377028108,0,0.0199064085585996,0.0192737510381266,0,0,0,0,0.0126837978838012,0,0,0,0.00088000328745693,0,0,0,0,0,0,0,0,0,0.00706918773707002,0.011355663118884,0,0,0,0,0,0,0,0,0,0.00815085712820291,0,0,0.0182864855509251,0,0.00512977756094187,0,0.00695000458974391,0.0171271499851719,0,0,0,0,0,0,0,0,0,0,0,0.0096103032073006,0.0182615256914869,0,0.440794439591547,0,0.016310125105083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635866217315197,0,0,0.015953978933394,0,0,0.0122986504761502,0.000439451741985977,0,0,0,0.00330349398776889,0.00306555377785116,0,0,0,0,0.00497497236356139,0,0,0,0.0100124548282474,0,0,0,0.00822449957486242
"60",0,0,0,0,0,0,0,0,0.0118988508824259,0,0,0.0140153719717637,0,0,0,0,0,0.00586393466219306,0,0.0033504577819258,0.00891809169203043,0,0.0134484362136573,0,0,0,0,0,0,0,0,0,0,0,0,0.0165616468852386,0,0.00975435223896056,0,0.00420573554933071,0,0.00424873424228281,0.0189031169097871,0,0.0153839435288683,0,0,0,0,0.00713410611264408,0,0.0190226353891194,0.0124895395105705,0,0,0.00815398365724832,0.000279588075354695,0,0,0.786993416196613,0.00123023161198944,0,0,0,0.00421680861152709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812797039747238,0,0.0106813408015296,0.0103304234193638,0,0,0,0,0,0,0.0189859452657402,0
"61",0,0.0131234072614461,0.0168587048631161,0,0,0,0,0,0,0.0199841780588031,0,0,0,0,0,0,0.00471973286475986,0,0,0,0,0,0.01254492176231,0.0107370997499675,0,0,0,0,0.0196755249425769,0,0,0,0,0.00136450588703156,0,0,0,0,0,0,0.0141797770373523,0.0125056526809931,0.00238747751805931,0,0.0119547620275989,0,0,0,0,0,0,0,0,0,0.00921176067553461,0,0,0,0.016310125105083,0.00123023161198944,0.834739237394557,0,0,0,0,0,0,0,0,0.00803117304574698,0.00457453493028879,0,0.00507393820211291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147104048542678,0,0,0,0,0,0,0.0176615794282407,0.0161059063673019,0,0,0
"62",0,0,0.00257924163714051,0,0.0139889369299635,0,0,0,0,0,0,0.0197090686112642,0,0,0,0,0.0087752043036744,0,0,0.0143149666627869,0,0.0164070140151307,0,0,0,0,0,0,0,0.00965837720781565,0,0,0.000538225369527936,0.0197983111161739,0.0173199551552534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135874144732952,0,0,0,0.00575917693320662,0,0,0,1.73053227874986,0,0,0,0,0.00406571973115206,0.00665065039414912,0.00562719814479351,0.00905970061197877,0,0,0.0133688904019073,0.00229156007058918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00740899330470711,0.0127495338674635,0,0,0,0,0,0
"63",0,0.00159739110153168,0,0.000709756840951741,0,0,0.00542957639787346,0,0,0.0155642004171386,0.00661148346960545,0,0,0,0,0,0,0,0,0,0.0173043736768886,0,0.00915173274930567,0,0,0,0,0.00250543267000467,0,0.0125137158669531,0,0,0.0143422378227115,0.00154937368817627,0.0192580933496356,0,0,0,0.0115751151880249,0,0,0,0,0,0,0,0,0.00549026170745492,0,0,0,0,0,0,0,0.00509006689768285,0,0,0,0,0,0,0.0508062440686336,0,0,0,0.00434771155007184,0,0,0,0,0.00631149890366942,0,0,0,6.83350069448352e-05,0,0,0,0,0,0,0.00360578750260174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129639667877927,0,0.0143859541183338,0
"64",0,0,0,0.009499566485174,0,0,0,0,0.0127644863072783,0,0,0.00610707526095211,0.00341947288252413,0.0038002957822755,0,0,0,0,0.0069659472303465,0,0,0,0.000582839054986835,0,0,0,0,0,0,0.0183666669204831,0,0,0,0.00594255122356117,0.00164204543922096,0,0,0,0.0120980807999149,0,0,0,0,0,0,0,0,0,0,0,0,0.0140536804171279,0.00945397279690951,0.00967989064287394,0,0,0,0,0,0,0,0,0,0.201740801129016,0,0,0,0.0198386287223548,0,0,0,0,0,0.0167285013385117,0,0.0155320600280538,0,0.0101325757568702,0,0,0.0187306133611128,0,0,0,0,0,0,0.00182886294089258,0,0,0,0,0.00301265774294734,0,0,0,0,0.0169107438391075,0,0
"65",0,0,0.002115887128748,0,0,0,0.00169686002656817,0.0111318415030837,0,0,0,0,0.00311376632656902,0,0,0,0.0026683984650299,0.00941535118501633,0,0.000445035779848695,0,0.0172635348374024,0,0,0.0151039502304047,0,0,0.0140277896635234,0,0,0.0166599890682846,0,0,0,0,0,0,0,0,0,0.00818678629118949,0,0.00233669018838555,0,0,0,0,0,0.0183116011647508,0,0,0,0,0,0.0107756939530373,0.0125990652153268,0,0,0,0.00421680861152709,0,0,0,0,0.0760241349479519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830592911690474,0,0,0,0,0,0,0,0,0,0.00798981202766299,0
"66",0,0,0,0,0,0.0119003782887012,0.0092448396794498,0.0142437158897519,0,0,0.0103975882614031,0,0,0,0,0,0,0,0.00509331753011793,0,0,0,0,0.00453824213705957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155201427731663,0,0,0,0.0175341799668968,0,0,0,0,0,0,0,0,0,0,0,0.325626610543494,0,0,0,0,0,0,0,0,0,0.00946589822880924,0,0,0,0.0179251183429733,0,0,0,0,0.0185566947329789,0,0,0,0,0.0194489615270868,0,0,0,0,0,0,0.0054661347810179,0.00970449316781014,0,0
"67",0,0,0.016344981729053,0,0,0,0.0158999576652423,0,0,0,0.0161046456219628,0,0,0,0.0175590618466958,0,0,0.00307346603833139,0.000774679472669959,0,0,0,0,0,0,0.0154305018531159,0,0,0,0,0,0,0,0,0.0175645743077621,0,0,0,0.00629649484995753,0,0.0126750900922343,0,0,0.00472498643677682,0,0,0,0,0.0187522884923965,0,0,0,0,0,0,0.0171691623935476,0,0,0,0,0,0.00406571973115206,0.00434771155007184,0,0,0,0.654526305216188,0,0,0,0,0,0.0178674290468916,0,0,0,0,0.017078673010692,0,0,0,0.00722618273459375,0.00452178107574582,0,0,0.00392484657932073,0,0.0176475373050198,0.0146697870641947,0,0.0115438529103994,0,0,0,0,0,0.0195486270962283,0,0,0.0195042907586321
"68",0.00659847130998969,0,0,0,0,0,0,0,0,0,0,0.00643236781936139,0.00442463256884366,0,0,0.0165497334161773,0.0100984377833083,0.0111548571381718,0,0,0,0,0.00579475037287921,0,0,0,0,0.0135415970394388,0,0,0,0,0,0,0,9.66233620420098e-05,0,0,0,0,0.0116756140720099,0,0,0,0,0,0,0,0,0,0.0107104183314368,0,0,0,0,0,0.00061020796187222,0,0,0,0,0.00665065039414912,0,0.0198386287223548,0,0,0,1.80597768212013,0,0,0.0148462908528745,0,0,0,0,0.00381141818128526,0,0.00130950674414635,0,0.000955767394043505,0,0,0,0,0.00519439598079771,0,0,0.00466543314512819,0,0,0,0.00328435842879117,0,0.00295150390826166,0,0,0,0,0,0.00538338301703334
"69",0,0.0080260241124779,0,0.0107399114267901,0.0157714162673801,0,0,0,0.0111702909693122,0,0,0,0,0,0.0111007578810677,0,0,0.0127980020781979,0,0,0,0,0,0,0,0.0135231689736247,0,0,0,0,0,0,0,0,0,0,0.0166446789726615,0,0,0.0183400961430743,0,0,0,0,0,0,0,0,0,0,0.00499390293378383,0,0,0,0,0,0,0.00403769996482879,0,0,0,0.00562719814479351,0,0,0,0,0,0,0.743280905841821,0,0,0,0,0,0,0.00902377659454942,0,0,0,0,0.0109627217939124,0.00655084732919931,0,0,0,0,0,0,0,0,0,0.01232700814493,0,0.0197020974429324,0,0,0,0,0,0.012071666745469
"70",0,0.00798330108169466,0,0,0,0,0,0,0,0.000980800413526595,0,0,0,0,0,0,0.0105796270025894,0,0,0,0,0,0,0,0,0.00743806537706405,0,0,0.019705399852246,0,0.00669866743031889,0,0,0,0,0,0,0,0,0,0,0.0168162877531722,0,0,0,0,0,0.017739764759317,0,0.00320467493962497,0,0,0,0,0,0,0,0,0,0,0.00803117304574698,0.00905970061197877,0,0,0,0,0,0,0,2.26543078660052,0,0,0,0,0.0168530473019928,0,0,0,0.0172735723806545,0,0,0,0,0,0,0,0.0118083875346929,0,0,0,0.0113016625540331,0.00725972625892609,0,0,0,0,0,0.013919166540727,0,0
"71",0,0,0,0,0,0,0,0,0,0,0,0,0.0151544120023027,0,0.0100940252793953,0,0,0,0,0,0,0.0185544358426705,0,0.00487761217635125,0.00686855223029852,0,0,0,0,0,0,0,0,0,0,0,0.0189407272310928,0,0,0,0,0,0.017179566710256,0,0,0,0,0,0.0176092536048964,0,0,0.00757211526855826,0.00819193087052554,0,0,0,0,0,0,0,0.00457453493028879,0,0,0,0,0,0,0.0148462908528745,0,0,0.0306965537006402,0,0,0,0,0,0,0.0153313869796693,0,0.00721359899733216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125399620318785,0,0,0.00369728616438806,0,0
"72",0,0,0,0,0.0152860952261835,0,0,0,0,0,0,0,0,0,0,0,0,0.00421510787215084,0.0082893968001008,0,0,0,0,0.0160018694167957,0,0,0.0036726126074791,0.014947763280943,0.0141147547867149,0,0.0122101152036339,0,0.00772035525180399,0,0.0107169646536931,0,0,0,0.0163353316998109,0,0,0,0,0,0,0.00154835972003639,0,0,0,0.00763194564264268,0,0.000923836729489267,0,0,0,0,0,0,0,0,0,0,0.00631149890366942,0,0,0,0,0,0,0,0,1.20618102966391,0,0,0,0.00715682021342218,0,0,0,0,0,0,0,0,0.0161852913303301,0,0,0,0,0,0,0,0,0,0,0,0,0.0138947451114655,0,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198906293325126,0,0,0,0,0,0,0,0,0,0.00928312121424824,0.012779981684871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129853891767561,0,0,0.00164860163349658,0,0,0,0,0.0090811514807865,0,0,0,0,0,0,0.00507393820211291,0.0133688904019073,0,0,0,0,0.0178674290468916,0,0,0,0,0,0.98168569205297,0,0,0,0,0,0,0,0,0,0.00185499229934067,0,0,0,0,0,0.0144057905115187,0,0,0,0,0,0,0,0,0,0,0
"74",0.00693904225248843,0,0,0.00707391447387636,0.00823285502381623,3.22390254586935e-05,0,0,0.00225728043820709,0,0,0,0,0,0.011870018155314,0,0,0.00763140412513167,0,0.0157452339073643,0,0,0,0,0,0,0,0.00625828741118312,0,0.000174132352694869,0,0.00280655975453556,0,0.0132353992620483,0,0,0,0,0,0,0,0,0.00281644194386899,0,0,0,0,0,0,0,0.0112033398495987,0,0,0,0,0,0.0156188450055197,0.0160896174330264,0,0,0,0.00229156007058918,0,0.0167285013385117,0,0,0,0,0,0,0,0,0,2.06933784324272,0,0,0,0,0,0,0.0119883062178269,0,0,0,0,0,0,0,0,0,0,0.00107154130470008,0,0,0.0150148312235251,0,0,0,0.018151503126137,0
"75",0,0,0,0,0,0,0,0,0,0.00245505504775792,0,0,0,0,0,0,0,0,0,0.0182503463281319,0,0,0,0,0,0,0,0,0,0,0.00812453774735332,0,0,0,0,0,0,0,0,0,0,0,0.0136510719452053,0.00739611618686467,0,0,0,0,0,0,0.01021650664974,0.0116299137752503,0,0,0,0,0,0,0.00635866217315197,0,0,0,0,0,0,0,0,0,0,0.0168530473019928,0,0,0,0,0.844294719818409,0.0109366622520611,0,0,0,0,0,0,0,0,0,0,0,0,0.00690828133840114,0,0,0,0,0.0158862895471975,0,0,0,0,0,0.014434313508682
"76",0,0.0186197273200378,0,0.01077500264626,0,0,0,0,0,0,0.00255280214827508,0,0,0,0,0,0.0167325438978151,0,0,0,0,0.000139206959865987,0.00174204859416932,0.00471801058389246,0,0,0,0,0,0.0139546669647098,0,0.0167267811251804,0,0,0,0,0,0,0,0,0.00973639388103038,0,0,0.0128942500660196,0.0018764406722039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83350069448352e-05,0.0155320600280538,0,0.00946589822880924,0,0.00381141818128526,0.00902377659454942,0,0,0.00715682021342218,0,0,0.0109366622520611,0.247440446037853,0,0.00909768437966704,0,0,0,0,0,0.0111642297171056,0,0,0,0.00707261381670833,0,0,0,0.0124530939245597,0,0,0,0,0,0,0,0
